customer_id,first_name,last_name,email,country,signup_date
985,Sarah,Rodriguez,customer985@example.com,Germany,2023-02-23
986,Anna,Johnson,customer986@example.com,Canada,2023-11-21
987,James,Rodriguez,customer987@example.com,UK,2023-05-27
988,Mike,Williams,customer988@example.com,Canada,2022-05-23
989,Chris,Martinez,customer989@example.com,USA,2023-10-11
990,Sarah,Martinez,customer990@example.com,France,2022-11-07
991,Lisa,Williams,customer991@example.com,Germany,2022-09-05
992,James,Williams,customer992@example.com,UK,2022-09-16
993,Mike,Martinez,customer993@example.com,USA,2023-11-06
994,Jane,Martinez,customer994@example.com,UK,2022-06-07
995,David,Garcia,customer995@example.com,USA,2023-03-10
996,Chris,Martinez,customer996@example.com,USA,2023-01-22
997,Emily,Smith,customer997@example.com,India,2022-03-17
998,James,Smith,customer998@example.com,USA,2023-04-05
999,David,Johnson,customer999@example.com,Australia,2023-09-05
1000,John,Smith,customer1000@example.com,Canada,2023-05-06
